SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 11.1000, 555, 0.19294448, -0.95823210, -0.17350805, 0.39185655, 8.78619576, 4.10922289, -29.31661987, -60.48013306, -6.28162289, 72.37235260, 7.63180733, -147.32356262, -0.18883494, 0.21726295, -0.55020273, -0.78384650, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.0800, 554, -0.87458521, -0.68151134, 0.29236335, 25.02951050, 4.27310658, 60.58346939, -22.01104164, -11.90589142, 7.33848572, 31.85457230, -53.14065933, -74.52298737, 0.75881499, 0.06508359, 0.49092722, 0.42303017, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.1000, 555, -0.87434411, -0.63705564, 0.20146781, 19.82794762, 11.19752216, 50.59079361, -22.10013390, -11.51858139, 7.86778164, 32.22811508, -54.17686081, -74.57646942, 0.75706369, 0.06843697, 0.49775559, 0.41762459, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1200, 556, 0.18655643, -0.98714668, -0.23841918, -2.56433916, 6.31345797, 5.54968882, -29.31661987, -60.53775406, -6.48585272, 72.40164948, 7.59825420, -147.16239929, -0.19005141, 0.21786220, -0.55017447, -0.78340578, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.1200, 556, -0.93453205, -0.51772279, 0.26860642, 17.24303055, 10.52388000, 43.49457169, -21.92194557, -11.98335361, 8.69481277, 32.50583649, -55.08428192, -74.57652283, 0.75564456, 0.07150348, 0.50352401, 0.41273731, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.1400, 557, -0.93948704, -0.43904233, 0.24666287, 10.52777004, 18.06460190, 35.73682785, -22.51590347, -10.27919388, 7.80162191, 32.41958237, -55.87413406, -74.30197906, 0.75515121, 0.07511801, 0.50751275, 0.40808684, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1400, 557, 0.22100171, -0.97162414, -0.17017654, 0.13664041, 11.88420582, 5.00139189, -29.52467728, -60.39370346, -6.13574553, 72.45185852, 7.56280899, -146.90274048, -0.19190964, 0.21895714, -0.55010492, -0.78269601, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1600, 558, 0.17731552, -0.97566968, -0.24384683, -1.83638334, 7.07102537, 6.63718081, -29.43551064, -60.07679367, -6.77760696, 72.45129395, 7.46204901, -146.73912048, -0.19353813, 0.21907292, -0.55002308, -0.78232008, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.1600, 558, -0.99914813, -0.40042055, 0.27563632, 14.32265472, 4.06122684, 28.19150925, -22.18922615, -10.87306786, 7.70237589, 32.78434372, -56.45733643, -74.42159271, 0.75389761, 0.07638849, 0.51175481, 0.40485841, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1800, 559, 0.18400590, -0.97387648, -0.16739172, -3.02187657, 5.60748577, 7.29387999, -29.46523285, -60.30727005, -6.63172960, 72.47078705, 7.36553240, -146.57664490, -0.19509828, 0.21924564, -0.55007070, -0.78185052, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.1800, 559, -1.03186953, -0.41334677, 0.22386858, 8.29423523, 8.00788689, 17.66915131, -22.24862289, -10.58904171, 7.43772745, 32.78536224, -56.84035110, -74.27336884, 0.75370979, 0.07778070, 0.51383686, 0.40229785, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.2000, 560, -1.01039410, -0.39296722, 0.21644713, 6.89924049, 10.19499207, 5.50522709, -22.99106789, -9.99516678, 6.87534952, 32.67314529, -57.04450607, -73.97812653, 0.75428259, 0.07829066, 0.51469994, 0.40001553, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2000, 560, 0.20875342, -0.95828551, -0.17404544, -3.25542974, 10.56686783, 6.49494505, -29.16800690, -60.01917267, -7.01100922, 72.45190430, 7.28765726, -146.33718872, -0.19716172, 0.21984598, -0.54966557, -0.78144914, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2200, 561, 0.15648149, -0.98222238, -0.19871555, -3.15264082, 9.97203159, 7.25103951, -29.34634209, -60.39370346, -6.31080294, 72.47012329, 7.17379475, -146.09109497, -0.19937986, 0.22030330, -0.54958498, -0.78081399, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.2200, 561, -1.00158107, -0.37006733, 0.23161097, 6.84576511, 3.76104546, -4.37141037, -22.54560089, -9.99516678, 6.77610302, 32.64042282, -56.97877884, -73.78488922, 0.75505900, 0.07728621, 0.51437658, 0.39916098, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2400, 562, 0.15442613, -0.96782333, -0.18007170, -4.03675508, 15.34236622, 5.95835352, -29.52467728, -60.50894547, -7.09853363, 72.44691467, 7.13335705, -145.75228882, -0.20193657, 0.22161864, -0.54886931, -0.78028798, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2600, 563, 0.19075453, -0.97756290, -0.19679369, -3.19061399, 19.58298683, 5.46588135, -29.79218102, -60.96990585, -7.01100922, 72.45031738, 7.11855030, -145.34570313, -0.20477186, 0.22347286, -0.54813820, -0.77953374, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.2400, 562, -0.99897659, -0.38455448, 0.23844548, 6.18389368, -3.42584252, -12.90309906, -22.78318214, -9.99516678, 6.77610302, 32.75161362, -56.70993423, -73.74719238, 0.75577265, 0.07494453, 0.51339412, 0.39952150, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.2600, 563, -1.00559711, -0.42048967, 0.19397056, 4.68015671, -6.50282717, -20.61357307, -22.30801964, -10.07262897, 6.90843153, 32.84220886, -56.29310226, -73.71289825, 0.75672930, 0.07196017, 0.51156467, 0.40060470, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.2800, 564, -0.99687189, -0.44056275, 0.16255896, 0.37186292, -5.82933807, -26.72318077, -21.71406364, -10.40829754, 6.90843153, 32.80136871, -55.74258804, -73.62377167, 0.75803024, 0.06888414, 0.50860208, 0.40245396, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2800, 564, 0.13430145, -0.96207690, -0.26262867, -2.89542341, 13.41624928, 4.67864847, -29.82190323, -61.34443665, -7.33194351, 72.42613220, 7.07392120, -145.06578064, -0.20694788, 0.22447270, -0.54753399, -0.77909642, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3000, 565, 0.11695594, -0.96721578, -0.25068063, -1.58901620, 9.82879257, 3.41554022, -29.43551064, -60.99871445, -7.27359104, 72.43180847, 7.05307961, -144.85987854, -0.20844129, 0.22532888, -0.54721886, -0.77867246, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.3000, 565, -1.00395858, -0.45997205, 0.12189516, -5.09393835, -8.11146545, -31.62282944, -22.04073715, -11.18291473, 7.93394613, 32.67466354, -55.08803940, -73.56011200, 0.75936693, 0.06593592, 0.50475585, 0.40526024, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3200, 566, 0.09589384, -0.95745438, -0.28028721, 0.33540443, 5.96163893, 3.35874796, -29.64356804, -60.42251587, -6.83595943, 72.39297485, 6.89459515, -144.73393250, -0.21017101, 0.22481255, -0.54709178, -0.77844590, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.3200, 566, -0.96351433, -0.47580218, 0.12791602, -10.81675720, -6.39455509, -35.89192581, -21.74376297, -11.46694088, 7.73545790, 32.41285324, -54.34359360, -73.45494080, 0.76092172, 0.06322707, 0.49994805, 0.40872055, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3400, 567, 0.04335340, -0.95570934, -0.27957171, 1.57532847, 1.86806023, 1.50610352, -29.16800690, -60.56656647, -7.44864082, 72.43236542, 6.88014603, -144.69270325, -0.21044642, 0.22498628, -0.54731351, -0.77816552, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.3400, 567, -0.93850642, -0.48007119, 0.17830539, -13.56749821, -10.78734016, -39.63784027, -21.53587532, -12.78379154, 7.80162191, 32.20021057, -53.50098419, -73.46295166, 0.76225448, 0.06016695, 0.49469045, 0.41307303, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3600, 568, 0.18783484, -0.97149169, -0.19255556, 1.04623747, 2.00636554, 0.13710836, -29.04911613, -60.16322327, -7.27359104, 72.45923615, 6.89070463, -144.65110779, -0.21062297, 0.22530408, -0.54738861, -0.77797300, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.3600, 568, -0.92773372, -0.48204172, 0.21860172, -17.80617142, -4.93797493, -44.24229431, -21.53587532, -12.60304737, 7.86778164, 31.68353462, -52.60411835, -73.21947479, 0.76441544, 0.05777255, 0.48811847, 0.41721919, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3800, 569, 0.17353779, -0.97454792, -0.14080624, -0.89594752, 5.08418274, 0.86508662, -29.28689766, -60.24965286, -6.95265675, 72.60195160, 6.92758894, -144.52217102, -0.21103072, 0.22642620, -0.54801309, -0.77709651, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.3800, 569, -0.86423415, -0.43422660, 0.33872354, -23.63984489, 14.91093922, -52.87057114, -21.89224815, -12.99035549, 7.47080946, 30.55829811, -51.62298965, -72.37940979, 0.76861560, 0.05654499, 0.47906056, 0.42015943, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4000, 570, 0.14213327, -0.98545665, -0.16853414, -4.55817032, 9.52534103, 1.09697437, -29.10856056, -60.73942184, -6.51503229, 72.53499603, 6.94444609, -144.32296753, -0.21242917, 0.22736542, -0.54712343, -0.77706814, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.4000, 570, -0.83840096, -0.44138527, 0.33990657, -20.76297569, 14.87239170, -61.41278076, -21.65466690, -14.22974396, 7.73545790, 29.48921967, -50.47433472, -71.51709747, 0.77327222, 0.05413215, 0.46912959, 0.42312789, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.4200, 571, -0.83076638, -0.49808306, 0.26889682, -21.62338257, 15.44413662, -68.46803284, -21.14980507, -14.38466740, 7.63621569, 28.38592720, -49.17809296, -70.62752533, 0.77832711, 0.05126008, 0.45805746, 0.42633659, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4200, 571, 0.11215747, -0.98418993, -0.16184656, -9.68575668, 10.86304665, 0.16388316, -28.95994759, -60.19203186, -7.09853363, 72.38492584, 6.96197844, -144.10281372, -0.21413255, 0.22825138, -0.54562485, -0.77739447, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4400, 572, 0.08986087, -0.97337693, -0.22902951, -12.02375603, 6.68016386, -0.50680786, -28.95994759, -60.07679367, -7.36111593, 72.15930176, 6.97500849, -143.97383118, -0.21539240, 0.22852759, -0.54380411, -0.77824062, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.4400, 572, -0.81050444, -0.56134188, 0.23309927, -26.69747543, 25.04738426, -74.54514313, -21.44678307, -15.59823608, 7.86778164, 26.99523354, -47.78420639, -69.49978638, 0.78437459, 0.04913719, 0.44522816, 0.42908520, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4600, 573, 0.12177528, -0.96860105, -0.21379080, -15.04281139, 4.35418987, -0.10794942, -29.25717354, -61.28681564, -7.24441099, 71.86730957, 6.96920156, -143.87246704, -0.21669254, 0.22841880, -0.54163182, -0.77942556, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.4600, 573, -0.81935871, -0.63974386, 0.11184277, -29.16853142, 27.54494476, -80.44940948, -21.17950439, -16.34703255, 7.53697395, 25.57087517, -46.25918579, -68.37005615, 0.79071492, 0.04688496, 0.43123490, 0.43198165, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.4800, 574, -0.78206128, -0.71109760, 0.04377949, -31.85455894, 26.71227264, -85.22947693, -20.28857040, -17.53478050, 6.51145506, 24.19971085, -44.61958694, -67.34760284, 0.79692882, 0.04442013, 0.41642392, 0.43534189, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4800, 574, 0.45222741, -0.96085280, -0.23256201, -11.23235416, 9.46367741, 0.87198561, -29.31661987, -60.50894547, -8.29473209, 71.67679596, 7.08416605, -143.69795227, -0.21768747, 0.22964104, -0.53970027, -0.78012884, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5000, 575, 0.23389879, -0.96566623, -0.24604033, -4.97809696, -1.90400457, 8.64379025, -28.21688461, -61.31562424, -8.00297737, 71.60961151, 6.89063931, -143.68792725, -0.21885341, 0.22828023, -0.53970593, -0.78019810, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5200, 576, 0.20543174, -0.97289002, -0.25861302, 1.63248253, -3.77238607, 11.79704189, -29.37606621, -60.04798126, -7.79874754, 71.66517639, 6.64629269, -143.70616150, -0.21983451, 0.22668342, -0.54072797, -0.77967989, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.5000, 575, -0.74334854, -0.76439923, 0.02522420, -37.55791092, 21.71836472, -90.03026581, -20.11038208, -18.77416801, 6.51145506, 22.87966156, -42.83722305, -66.53310394, 0.80264884, 0.04195046, 0.40055236, 0.43994653, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.5200, 576, -0.68931234, -0.81251931, 0.02080935, -45.56754303, 20.70861626, -95.47315979, -20.19947815, -19.29058075, 6.01523685, 21.51621246, -40.93450928, -65.83712769, 0.80810022, 0.03988652, 0.38340840, 0.44539994, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.5400, 577, -0.69790632, -0.84991950, -0.00317179, -52.63074493, 17.17237473, -101.29369354, -20.40736008, -20.96891785, 5.41977644, 20.17290688, -38.89177704, -65.33080292, 0.81301588, 0.03788451, 0.36506310, 0.45199451, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5400, 577, 0.13393472, -0.96754587, -0.29077667, 6.00183582, -9.49253750, 13.99174595, -29.46523285, -59.96155167, -8.06132221, 71.80799103, 6.33637619, -143.83139038, -0.22024417, 0.22431390, -0.54271120, -0.77887118, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.5600, 578, -0.65646654, -0.87777263, 0.01395530, -53.23725891, 8.52190971, -106.26493073, -19.42733383, -22.36323166, 5.02280426, 19.02118301, -36.72074890, -65.09545135, 0.81703746, 0.03494794, 0.34624022, 0.45972398, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5600, 578, 0.13297810, -0.97804993, -0.27164403, 9.86455822, -16.35630226, 16.63924789, -29.73273468, -59.58702469, -7.88627243, 72.02165222, 5.95444536, -144.05783081, -0.22019382, 0.22111993, -0.54553610, -0.77782458, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.5800, 579, 0.31109050, -0.96488225, -0.12146035, 11.47446632, -3.84436035, 20.96483612, -30.23801994, -59.70226288, -7.36111593, 72.33826447, 5.62297392, -144.02615356, -0.22145471, 0.21968733, -0.54842401, -0.77583921, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.5800, 579, -0.56992584, -0.87318099, -0.01355666, -49.19662857, 0.33116239, -110.95893860, -18.65519333, -22.72472000, 4.75815201, 18.14655685, -34.46137619, -65.11835480, 0.82007647, 0.03047386, 0.32759982, 0.46821398, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6000, 580, 0.22617389, -0.96453655, -0.29066563, 10.81749725, -6.56199551, 23.81588173, -30.50552177, -59.75988007, -7.53616571, 72.60855103, 5.14565277, -144.05598450, -0.22312628, 0.21691202, -0.55145448, -0.77399087, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6200, 581, 0.10452501, -0.99043089, -0.24289595, 11.13950062, -15.17221165, 29.75867271, -30.68385887, -59.58702469, -7.39028835, 72.88893127, 4.52281523, -144.21798706, -0.22462887, 0.21255943, -0.55512512, -0.77213764, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.6000, 580, -0.52593672, -0.86085492, 0.06748377, -40.91879272, -12.37779427, -114.33692932, -18.38790894, -24.53215981, 4.92355824, 17.61735153, -32.11865616, -65.43398285, 0.82187766, 0.02394083, 0.30953792, 0.47762990, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.6200, 581, -0.51645160, -0.84721750, 0.13351338, -39.53498077, -12.86794186, -121.56998444, -17.61576843, -25.02275085, 4.79123402, 17.11945534, -29.64233017, -65.74962616, 0.82353866, 0.01645868, 0.29054841, 0.48692387, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6400, 582, 0.07373067, -0.99016166, -0.20094511, 8.64404964, -19.57972336, 31.11865044, -30.65413475, -59.41416168, -7.01100922, 73.11834717, 3.83846688, -144.46046448, -0.22600959, 0.20730488, -0.55870599, -0.77057904, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.6400, 582, -0.45141971, -0.89362651, 0.11063968, -29.84144402, -8.90902042, -131.85749817, -16.75453186, -26.67527008, 5.81674862, 16.77003860, -26.96916962, -65.96951294, 0.82548463, 0.00664416, 0.27070776, 0.49522567, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.6600, 583, -0.39056185, -0.90784281, 0.11385487, -14.75005245, -7.04513693, -144.41711426, -15.21024799, -28.19868469, 5.41977644, 16.65436172, -24.03354454, -66.08341980, 0.82770115, -0.00642020, 0.24992253, 0.50240260, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6600, 583, 0.03984514, -0.99911433, -0.21908034, 6.40606737, -27.39922523, 36.38527298, -32.16998672, -59.15487289, -6.86513186, 73.30121613, 3.00926995, -144.82974243, -0.22736506, 0.20036705, -0.56247747, -0.76927060, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.6800, 584, 0.21222410, -0.99919295, -0.14912628, 2.28168440, -26.26710129, 42.80676270, -31.93220520, -58.52104950, -7.21523857, 73.44400787, 2.08663058, -145.11424255, -0.22984125, 0.19312748, -0.56596810, -0.76782477, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.6800, 584, -0.24653028, -0.92691761, 0.16317733, -15.87649250, 3.50420547, -160.27420044, -14.25992012, -28.89583969, 4.89047623, 16.41302109, -20.80949974, -66.00078583, 0.83047009, -0.02038804, 0.22637773, 0.50858319, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7000, 585, 0.23362361, -0.96857142, -0.12355746, -0.63679630, -16.93221664, 52.54747772, -32.70499420, -58.86677170, -6.39832783, 73.54673767, 0.98185211, -145.20343018, -0.23460853, 0.18554683, -0.56918931, -0.76586872, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.7000, 585, -0.20651911, -0.89526767, 0.11775999, -12.62734032, -0.07823328, -168.05538940, -12.18107605, -31.65864563, 4.65891027, 16.29087448, -17.41596985, -65.99472809, 0.83234668, -0.03584201, 0.20196919, 0.51490080, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.7200, 586, -0.19639160, -0.92699379, 0.10864218, -5.38539314, 5.25485659, -177.09310913, -11.29014111, -32.53654480, 4.82431602, 16.25901604, -13.86539936, -65.84343719, 0.83417994, -0.05289240, 0.17659585, 0.51976943, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.7200, 586, 0.12736394, -0.97759044, -0.09817603, -2.64656544, -15.32470322, 62.58117676, -32.64554977, -58.54985809, -6.39832783, 73.64394379, -0.30086279, -145.21385193, -0.24079153, 0.17714918, -0.57255316, -0.76342684, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 11.7400, 587, -0.17053556, -0.89571786, 0.10142103, -5.24180174, 12.45234394, -183.76518250, -9.18159866, -34.03413773, 4.85739851, 16.18914604, -10.18045330, -65.55142212, 0.83589971, -0.07037089, 0.14978158, 0.52334040, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
